3875258061632623436,Syrio-Forel
1791694603390073463,Taena-of-Myr
2363609224502568979,Talbert-Serry
-830878953635413106,Talea
-6152333777143675771,Tallad
5128529819726578391,Tanda-Stokeworth
-940850950271222310,Tansy
7898506108061980538,Tarber
2169752702491967522,Tattered-Prince
769153656899266092,Ternesio-Terys
-597293427230949333,Terrance-Lynderly
1266892962559212949,Theobald
-2667169750899223719,Theomore
324637362081574403,Theon-Greyjoy
-9002333242128610977,Thistle
-1298799215036729614,Thoren-Smallwood
8506956018488736915,Thoros-of-Myr
-8272975343382643589,Tickler
3942371332652071057,Timeon
-4062631696122839325,Timett
-3624435329684106177,Timoth
8580746170747325418,Tion-Frey
-443806203897237116,Tobho-Mott
-7494758438985027606,Todder
5222055706284392665,Tom-Barleycorn
-7656575264989473102,Tom-of-Sevenstreams
3963835456432692922,Tomard
-6285392006409452405,Tommen-Baratheon
-5286674323121023628,Torbert
8463883010011695124,Toregg
-2774089554683367352,Torghen-Flint
-5654673487896383292,Torgon-Greyiron
3745668996135279597,Tormund
-937004065714649389,Torrhen-Karstark
-5898457832454899383,Torrhen-Stark
4233147044763241587,Torwold-Browntooth
-283255477802389891,Tregar
8751028988522921976,Tristifer-Botley
-8200674363501975915,Tristifer-IV-Mudd
-5169435001710028359,Trystane-Martell
-9175593468086456964,Tybero-Istarion
-5482566924586425679,Tycho-Nestoris
7883599042232577050,Tyene-Sand
708803798962142010,Tyrion-Lannister
3202320749309794983,Tysha
-2809487583448816485,Tytos-Blackwood
3360903098985337571,Tywin-Lannister
809520726269172515,Ulf-son-of-Umar
-1313961160552898050,Ulmer
1147038285312832436,Umma
9199207555322192551,Unella
4662229885678924213,Urswyck
4577795809519810282,Urzen
8412204644866395177,Utherydes-Wayn
-1246434918866883813,Val
2825079815465014327,Varamyr
6594153862406246583,Vardis-Egen
-1609932773573281559,Vargo-Hoat
-7578116029924230106,Varly
4467054573266135970,Varys
7672881183458764852,Vayon-Poole
-1598137594370177848,Victarion-Greyjoy
6889634883226139436,Visenya-Targaryen
5114251854412197144,Viserys-Targaryen
6500628242645809037,Vylarr
-1757842486781755671,Vyman
6979347882201184980,Waif
-5903496598704813604,Walda-Frey-(daughter-of-Merrett)
-8468870216582192674,Walder-Frey
-2986310891420836529,Walder-Frey-(son-of-Jammos)
4813673483800066380,Walder-Frey-(son-of-Merrett)
6328199656881902833,Walder-Rivers
6030930810850582436,Walgrave
2449855113521317830,Walton
6856834792867479379,Watt
5650187385973672433,Waymar-Royce
-2706562675046512986,Weasel
9038553528460086481,Weeper
-3782288248136353918,Weese
8458138115512797162,Wendel-Manderly
-6231401224640552043,Werlag
5409021029231326902,Wex-Pyke
231257187298042871,Wick-Whittlestick
-4683588983566966345,Widower
5692917356371880152,Will-(prologue)
-2179793850792123776,Willam-Dustin
-7885106884456380517,Willas-Tyrell
5801197892235976864,Willem-Lannister
7207232635836811633,William-Foxglove
1292177750405809737,Willis-Wode
441185009991114724,Willow-Heddle
-5513396123182717664,Willow-Witch-eye
-7016976959526833268,Woth
2263073525071723954,Wulfe
7290954421457087651,Wun-Weg-Wun-Dar-Wun
-5120638909181493794,Wyl-(guard)
3382226666310833614,Wylis-Manderly
-7212980138493273280,Wylla
5242141291814901442,Wyman-Manderly
1938240605442167630,Wynton-Stout
7236865802286740970,Xaro-Xhoan-Daxos
-4261931905683003806,Xhondo
7601725439161817183,Yandry
-5407549738665463451,Yellow-Dick
420478420825323361,Yezzan-zo-Qaggaz
8479147481898850501,Ygritte
-4258371054791658495,Yohn-Royce
-7102832699724296888,Yoren
1058551715782068657,Yorko-Terys
4485724596552677983,Ysilla
-9095703750083594292,Yurkhaz-zo-Yunzak
-6285041662796144111,Zei
3277570494874395235,Zollo
